Date,unhedged,protective_put,collar
2025-08-11,1208.1787439169314,921.7710319987432,1056.5939794726235
2025-08-12,1219.9409407078,930.7449129986203,1066.8804262233027
2025-08-13,1267.597565059758,967.1041818830105,1108.5577878105623
2025-08-14,1685.6757975791065,1286.0738755528296,1474.1816209168921
2025-08-15,1708.518618321346,1303.5016365984122,1494.1584554638853
2025-08-18,1790.7705216947584,1366.2551176028621,1566.0905816845127
2025-08-19,1636.005177534982,1248.1780435589192,1430.742950637735
2025-08-20,1705.237254727383,1300.9981445268966,1491.288789832622
2025-08-21,1670.8852234846674,1274.7895164995618,1461.2467537709408
2025-08-22,1773.505552552517,1353.082937158704,1550.9917707318123
2025-08-25,1807.3059087328215,1378.870668779636,1580.5513479251315
2025-08-26,1900.0589584518934,1449.6359216787203,1661.6670887907353
2025-08-27,1880.6774059709192,1434.8489096392552,1644.717252711151
2025-08-28,1915.9212495645995,1461.7379393002363,1675.5392094307588
2025-08-29,2034.2210705807113,1551.9939123111183,1778.9964828579318
2025-09-02,2152.428956687885,1614.1950367861248,1859.1318172195383
2025-09-03,2091.1917697789545,1568.2707507055072,1806.2390133824258
2025-09-04,1961.5498233281478,1471.0469209154633,1694.2625103977025
2025-09-05,1979.8476570360472,1484.7692192814354,1710.0670203337213
2025-09-08,1999.5137386466283,1499.5176230464913,1727.0533361555117
2025-09-09,2307.697486911194,1730.63729615863,1993.2429403087106
2025-09-10,2484.377434546734,1863.1368584260765,2145.8478897512045
2025-09-11,2487.6580571176337,1865.597132273936,2148.6814837627035
2025-09-12,2568.7843977780703,1926.4371130964416,2218.753279009546
2025-09-15,2612.5509738637224,1959.2594692885334,2256.556075649489
2025-09-16,2711.0666854400156,2033.140454850356,2341.6477082064785
2025-09-17,2840.8592483561683,2130.4772381249104,2453.75430415527
2025-09-18,2871.249179227922,2153.267897686071,2480.0032018163192
2025-09-19,2888.8429317214177,2166.4621765797847,2495.1995709895327
2025-09-22,3087.790881061614,2315.661429547412,2667.0382100487695
2025-09-23,3015.244785089571,2261.2561272527996,2604.3774867679294
2025-09-24,3169.5904483071017,2377.0062906861044,2737.691495783639
2025-09-25,2949.1129010263567,2211.6611063827863,2547.256953515215
2025-09-26,2813.1281185946586,2109.6805229132815,2429.8019105086064
2025-09-29,3056.0413011270107,2291.8511132109584,2639.6149336352223
2025-09-30,3036.274134002458,2277.026901259789,2622.5413065483144
2025-10-01,3106.9828895259107,2291.1750224967436,2650.0633545014857
2025-10-02,3164.8081236821986,2333.8169477598494,2699.3846863052886
2025-10-03,3345.389206055564,2466.982426998267,2853.4091292873
2025-10-06,3564.674661770721,2628.68958046381,3040.445997860004
2025-10-07,3641.9853710595235,2685.700633434572,3106.387229235126
2025-10-08,3764.450828891343,2776.010045516886,3210.842655457918
2025-10-09,3962.476380668778,2922.0395584498738,3379.746146941385
2025-10-10,3724.6682745028666,2746.6732907979363,3176.9106084264495
2025-10-13,4112.473503202808,3032.6515807287583,3507.6843724939436
2025-10-14,4327.350685298417,3191.107951435411,3690.9612575742494
2025-10-15,4620.747382613263,3407.4667820028308,3941.210410380004
2025-10-16,4205.8995129136965,3101.546501464478,3587.370953815897
2025-10-17,4127.069090516282,3043.4147700607737,3520.1335015854665
2025-10-20,4229.9801841505505,3119.3042537356064,3607.910270144839
2025-10-21,3937.437181010907,2903.5749608388523,3358.3892654268257
2025-10-22,3442.3980237100386,2538.519409297449,2936.151623169804
2025-10-23,3440.676824698184,2537.2501495928004,2934.6835473582196
2025-10-24,3440.676824698184,2537.2501495928004,2934.6835473582196
